thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2021-07-04 22:00:00+00:00,1786.978,1786.527,-0.00025241324827841345,0.0032392625535215863,1786.978,1792.1952431413908,1792.7758762714423,1787.8464846145455,1744.537598757767,50,0.018386683756751357
2021-07-11 22:00:00+00:00,1807.838,1807.568,-0.00014936081895200947,0.00032521038710517483,1807.838,1808.3672123698568,1808.4260233062644,1807.9261913054079,1795.9287300315473,50,0.015981858144588676
2021-07-18 22:00:00+00:00,1811.548,1810.891,-0.00036273903146682556,0.0011697083044126867,1811.548,1813.4560886474883,1813.668222518642,1811.865875296704,1771.1546827602042,50,0.016947763558182467
2021-07-25 22:00:00+00:00,1801.698,1801.992,0.0001631660884550274,0.0047228034302143574,1801.698,1809.3724576203,1810.2271904861168,1802.9748120307113,1771.2025469166558,50,0.0170747453572294
2021-08-01 22:00:00+00:00,1813.398,1813.321,-4.246262255856732e-05,-0.003961996345724158,1813.398,1806.943306277648,1806.227537802975,1812.3206187378555,1865.086248144101,50,0.019518892502251823
2021-08-08 22:00:00+00:00,1762.568,1762.888,0.00018153680027712315,0.0022602852309324224,1762.568,1766.1571651809716,1766.5564121954746,1763.1656872778913,1718.0543498617328,50,0.037620477513313114
2021-08-15 22:00:00+00:00,1779.218,1778.127,-0.0006133788171830956,-0.0005814531916759409,1779.218,1778.2871647916304,1778.1837687228897,1779.0628269693193,1803.2806993544875,50,0.013105038106372573
2021-08-22 22:00:00+00:00,1780.458,1779.598,-0.00048313847688277083,0.0008774775638245469,1780.458,1781.8646361116248,1782.0209975957052,1780.6923622154804,1737.964737405718,50,0.015126223658249031
2021-08-29 22:00:00+00:00,1816.158,1818.332,0.0011963165447041748,-0.000399285969315952,1816.158,1815.505467486492,1815.432978347658,1816.0492282962393,1795.0072614745009,50,0.015676263494832865
2021-09-05 22:00:00+00:00,1827.288,1829.972,0.0014677657491417096,0.000546597444600833,1827.288,1828.1871329967914,1828.287063969382,1827.4378247846569,1829.7457294495052,50,0.019560087884234086
2021-09-12 22:00:00+00:00,1787.048,1788.354,0.0007305472548732754,0.0015617802066784424,1787.048,1789.5616447537318,1789.8411567755215,1787.4666954705751,1756.582319113434,50,0.01631690569845877
2021-09-19 22:00:00+00:00,1753.488,1753.962,0.0002702818303243145,0.00432493458962514,1753.488,1760.326649699589,1761.0881441200297,1754.6259272051993,1737.6149658425597,50,0.019550582062482766
2021-09-26 22:00:00+00:00,1749.878,1751.498,0.0009253505568080454,-0.0010377314941700912,1749.878,1748.2444497922668,1748.063038372741,1749.6056356718946,1683.4638467997852,50,0.016336650663984063
2021-10-03 22:00:00+00:00,1760.098,1762.078,0.001124305093538884,0.0006657358902211895,1760.098,1761.152900364722,1761.2701505369553,1760.2737728375614,1788.7311343713282,50,0.015769168061236793
2021-10-10 22:00:00+00:00,1756.608,1757.145,0.0003056560914674477,0.0022701485345390775,1756.608,1760.200653855549,1760.6002909090907,1757.206266017217,1752.457166589673,50,0.020749559777337535
2021-10-17 22:00:00+00:00,1766.658,1766.573,-4.811460106410205e-05,-0.0012167647328335974,1766.658,1764.7244124832862,1764.5097001034458,1766.3355883509225,1763.0483168677915,50,0.01587162541205774
2021-10-24 22:00:00+00:00,1791.628,1792.473,0.00047152689930123233,0.00041567212328529524,1791.628,1792.29838222223,1792.3728846180575,1791.7397129548956,1775.5142760614588,50,0.019824032969167984
2021-10-31 22:00:00+00:00,1782.988,1783.028,2.2433999175450616e-05,0.00025998180273823933,1782.988,1783.40523880267,1783.4516046962817,1783.0575330209654,1794.865295082246,50,0.015922535897597304
2021-11-07 23:00:00+00:00,1817.588,1818.383,0.0004372972241357074,0.0010019834558401728,1817.588,1819.2278130633554,1819.4101058130282,1817.8611994959188,1790.4698169360145,51,0.017932642878193874
