khung,thanh_phan,buoc,n,mae_mo_hinh_usd,mae_giu_delta_usd,mae_mot_buoc_usd,mape_mo_hinh_pct,rmse_mo_hinh_usd,gia_tri_tb_usd
M15,high,17,401.0,3.7094360355518234,3.811860794761234,1.6081242511273226,0.17356818826523632,5.239014901601046,2243.722975062344
M15,high,18,401.0,3.8647921745947373,3.943859345338169,1.7011742851323646,0.18088352365274837,5.6695797080916925,2243.915077306733
M15,high,19,401.0,3.8539668157608844,3.94536200654287,1.7156473702885895,0.18091485995258436,5.7450986656883,2243.922740648379
M15,high,20,401.0,4.04686140618145,4.159469587114206,1.7802675141321829,0.1892337599093578,5.957729805737115,2243.7427032418955
M15,high,21,401.0,4.094055270699382,4.132094531540404,1.8742133390470919,0.19198832924260692,5.935005190990902,2243.8011296758104
M15,high,22,401.0,4.030075172951131,4.166836048626472,1.9184253464745689,0.18858176953879044,6.5056286949259645,2243.9323216957605
M15,high,23,401.0,4.021461822602472,4.169301971189704,1.6928678678705416,0.18820473369697438,7.135466694751153,2244.001411471322
M15,high,24,401.0,4.130935061144909,4.193283431992094,1.708384922787211,0.19101259342038532,6.684120443752353,2244.009463840399
M15,high,25,401.0,4.063845897064062,4.146328808544207,1.7412291299439246,0.19014011650178256,6.070114563337034,2244.1121022443895
M15,high,26,401.0,4.098950715250006,4.147727695781063,1.787728413122168,0.19030210238794826,5.748949613080704,2244.1862668329177
M15,high,27,401.0,4.3611389038242,4.530026889609121,2.0034800990521417,0.20078155461832636,6.170471443828666,2244.2597007481295
M15,high,28,401.0,4.500246919616671,4.4829242056550145,1.9153371197345601,0.20840704030655777,7.176283484892192,2244.472379052369
M15,high,29,401.0,4.434972648656518,4.367520715338812,1.9325270726806536,0.20441274435797335,6.702674980440203,2244.5651346633417
M15,high,30,401.0,4.401122542263194,4.354134314028871,1.9059453528496684,0.203688397316595,6.761201331967516,2244.569067331671
M15,high,31,401.0,4.52893833803167,4.457173955447332,1.8102414355270011,0.21024298341789072,6.792797222245718,2244.6036957605984
M15,high,32,401.0,4.5657614388269,4.534859219615352,1.9685113349460146,0.21285784887053552,6.965961346275233,2244.704403990025
M15,high,33,401.0,4.5804415875120394,4.477905154025693,1.8876972516503414,0.21341746966179806,6.768375095462402,2244.7683965087276
M15,high,34,401.0,4.458953733682174,4.496514666496227,1.9636153191821226,0.20656514061532386,6.954532946400214,2244.989658354115
M15,high,35,401.0,4.628734657808542,4.5956931878142075,2.037538257655333,0.21428946979817945,7.518933504146652,2245.035842892768
M15,high,36,401.0,4.659602099918435,4.692436662244217,2.0304212141541176,0.21779203030381686,7.161886796739411,2245.162331670823
M15,high,37,401.0,4.373793140444319,4.511555098269015,1.9463289147323328,0.20316597250248122,6.595825095431554,2245.3109975062343
M15,high,38,401.0,4.453217000534094,4.485003627932589,1.9544317462135952,0.20836602947954036,6.602760655862117,2245.2538029925186
M15,high,39,401.0,4.637104341767309,4.636416724821787,2.0127638432403003,0.2168710437038587,6.986214049579838,2245.340536159601
M15,high,40,401.0,4.6172086932067735,4.604871478414236,1.9138306894077344,0.21453886086779608,6.747390341512775,2245.3600698254363
M15,high,41,401.0,4.654062722049051,4.6526754612696655,2.122081197838471,0.21520409347418398,6.838493866547718,2245.42216957606
M15,high,42,401.0,4.825907343735069,4.932737254851909,1.8707956087929996,0.22509544906577214,7.233358028472177,2245.6240723192022
M15,high,43,401.0,4.728641311010706,4.843189734052336,2.0063233818370803,0.2198894043160989,6.9111773918910755,2245.701349127182
M15,high,44,401.0,4.670583977641099,4.813455279114573,1.9502628419265984,0.2164059447664356,6.701620724509849,2245.633790523691
M15,high,45,401.0,4.645397664520339,4.768127491169202,1.8754156781917664,0.21565452983510694,6.761472817445146,2245.656162094763
M15,high,46,401.0,4.913526938516026,4.980346249787905,2.0968648359453375,0.2280156109191511,7.107072121362292,2245.707152119701
M15,high,47,401.0,5.001066902537444,5.111471077345767,1.9779957992956307,0.230025403684772,7.306675393529231,2245.855825436409
M15,high,48,401.0,4.85985386125774,4.966701665970728,2.071073885218465,0.22461024030973437,7.033028843021191,2246.0527930174567
M15,high,49,401.0,4.670100617351319,4.899460805983098,1.9672680805004754,0.21640444588014882,6.773672551041231,2246.0832817955115
M15,high,50,401.0,4.96271037953963,5.001128777169561,2.0478308993506724,0.23008770068670606,7.104248541651251,2246.074890274314
M15,high,51,401.0,4.741721516460259,4.829554574337061,1.9472082857796709,0.2207595233657495,6.710653660522405,2245.9964788029924
M15,high,52,401.0,4.728051670127323,4.841022663562815,2.002774797316169,0.21860200670020652,6.768435658331349,2246.0608354114715
M15,high,53,401.0,4.882396737502067,4.796860700091959,2.148860460175084,0.22559559977134125,6.891596226815805,2246.0958403990026
M15,high,54,401.0,4.9150622688470325,4.914860456516396,1.925903376522704,0.22615643585760245,6.934897050503362,2246.1197007481296
M15,high,55,401.0,4.796240572211512,4.952942555470082,1.9577965451522978,0.22230961331441437,6.682893523305864,2246.1268354114713
M15,high,56,401.0,4.835222209511003,4.804946431809399,2.1528463855386213,0.22407014773230113,6.605061000520516,2246.0713965087284
M15,high,57,401.0,4.86812280283164,4.913594168219231,1.9228705831820099,0.2262844967038771,6.706809947413051,2246.045182044888
M15,high,58,401.0,4.9614514613113885,5.001836125873553,2.014423180020976,0.22966646969737542,6.837058776082022,2246.114810473815
M15,high,59,401.0,5.0338477708569895,5.186860630064206,2.089788079040675,0.23360017389756518,7.144380736282252,2246.032002493766
M15,high,60,401.0,4.974081886481347,5.093164384155438,2.0613320161886355,0.23196355773247765,7.085595304962146,2246.1796059850376
M15,high,61,401.0,5.035101708523034,5.091184804191105,2.130783311277248,0.23277237233296513,7.201749273229308,2245.9925162094764
M15,high,62,401.0,5.076690296788217,5.085043984132988,2.226848094236166,0.23502248237111226,7.2037236284320745,2246.136735660848
M15,high,63,401.0,4.9121649559689615,4.964245284764678,2.029619283554568,0.22767084128344273,6.808180531900048,2245.9440872817954
M15,high,64,401.0,4.8811029999903,5.0355543423259705,1.902579386182981,0.22639148978659418,6.786320228555427,2246.084668329177
M15,high,65,401.0,4.970541165847222,5.113098866044785,2.1258293135129542,0.2308265220039365,6.920413117560937,2246.1413815461347
M15,high,66,401.0,4.868674306443763,5.038946495091886,1.9753621950777134,0.2248692803412189,6.969262276398668,2246.126625935162
M15,high,67,401.0,5.162336753865365,5.227211989558544,2.124251713233934,0.23838060345010115,7.4257647649696805,2246.086012468828
M15,high,68,401.0,5.024715528886499,5.282266149581931,2.154805128565764,0.23183940799429043,7.21235674515604,2246.2134189526187
M15,high,69,401.0,4.9564054318784665,5.169830405152391,2.1494751225246196,0.22980025429897075,6.884503070443142,2246.1508603491275
M15,high,70,401.0,4.963849301655225,5.179837403840947,2.1097617475894683,0.2313883856922268,6.9941215269631405,2246.3118528678306
M15,high,71,401.0,5.058169859234758,5.295299366104217,2.23180543040431,0.2364435049690267,7.000869884140457,2246.357675810474
M15,high,72,401.0,4.940535700121508,5.177383248261402,2.2066653905609703,0.2304460023387248,7.014294065622152,2246.2892842892766
M15,high,73,401.0,4.937986454340673,5.1609059424585615,2.046198380642167,0.22914145158307678,7.193233768125633,2246.428059850374
M15,high,74,401.0,4.926105211959344,5.138360018427725,2.0848808416960267,0.22800768710396724,7.072964033644845,2246.6486907730673
M15,high,75,401.0,4.856952259460727,5.103077612017007,2.170090906603131,0.22385083350148138,7.002594920909927,2246.8131221945137
M15,high,76,401.0,4.8845766977286535,5.007607083451931,2.1077954224851303,0.22622489756466568,6.93396645053854,2246.802139650873
M15,high,77,401.0,4.822908508575856,5.054732079116816,2.1077319508353596,0.22336678936132168,7.005147334553859,2246.7563715710726
M15,high,78,401.0,4.88111689191496,5.061391761029766,2.053296892148687,0.22554911630628585,6.96982483670031,2246.7179052369074
M15,high,79,401.0,4.793433381666818,5.0617741319441025,2.0640900817440717,0.2212675228696777,6.828652142018542,2246.63372319202
M15,high,80,401.0,5.120089078025925,5.3232733983409535,2.277108807711146,0.23411645179958734,7.726994527946435,2246.5764438902743
M15,high,81,401.0,5.131883310362716,5.263973855654311,2.225964577471335,0.23519783284496817,7.332371424827908,2246.608114713217
M15,high,82,401.0,4.843563151487913,5.066951146120656,2.085679553565706,0.22229066636077136,6.974269778506615,2246.721705735661
M15,high,83,401.0,5.046532975200855,5.2583093388404425,2.293423585084334,0.23190990821813084,7.136890144597762,2246.6715461346635
M15,high,84,401.0,5.376959171604946,5.4885972470828985,2.5690511817971524,0.243864400448614,9.648725045280779,2246.7249301745633
M15,high,85,401.0,5.213704932579212,5.341238527390217,2.279313747947892,0.24110596623631828,7.34968321285208,2246.860473815461
M15,high,86,401.0,5.45174619383262,5.488240322160682,2.4301021225487296,0.24569230369058487,10.030968966439577,2246.9397182044886
M15,high,87,401.0,5.247663094627803,5.279873129433785,2.2568945004511782,0.24150542934894154,7.343596477674252,2246.7469650872818
M15,high,88,401.0,5.53290455140153,5.639203419561745,2.54972162141227,0.2548872215867384,8.366811550005322,2246.964284289277
M15,high,89,401.0,5.570522509638648,5.6199320600725695,2.2998863564906813,0.25723021946682256,7.880762862537239,2247.0559825436408
M15,high,90,401.0,5.532287270255664,5.561055241444326,2.3080065107614933,0.2557601900248958,7.868851656629101,2247.0575162094765
M15,high,91,401.0,5.6701048472417295,5.709911881815375,2.3360077833215156,0.26050124745142234,8.258176785516268,2247.158336658354
M15,high,92,401.0,5.512249642435165,5.526352817634578,2.0739353901587885,0.253666393309672,7.963303438104325,2247.163650872818
M15,high,93,401.0,5.6842129312502205,5.772901909427542,2.475449813034309,0.26169903280110357,8.338975850900894,2247.209880299252
M15,high,94,401.0,5.752734891384035,5.720562173566525,2.406920800283221,0.26547731976902156,8.743709356312827,2246.9779426433915
M15,high,95,401.0,5.562130134130168,5.574077008577787,2.294706656471225,0.2563652419786921,8.04247270138957,2246.9231820448877
M15,high,96,401.0,5.608157517075582,5.598401736973545,2.416898400119959,0.259182747775679,8.158157425710137,2246.9196234413967
M15,high,97,401.0,5.574379460521427,5.555594812600402,2.2866271264287734,0.2580386273708103,7.9497607393389655,2247.1072768079803
M15,high,98,401.0,5.587692092157131,5.5568840611819414,2.3520883805871544,0.25881329202713294,7.826189575216188,2247.1079276807977
M15,high,99,401.0,5.53405905114612,5.460145430879696,2.390335530498035,0.2561428063361369,7.656525099546652,2247.2959177057355
M15,high,100,401.0,5.9013369542870935,5.732904561535068,2.5161228663158632,0.2728282555344504,8.457417658507294,2247.3138528678305
M15,high,101,401.0,5.978133465471946,5.798846349004421,2.346022033953385,0.2767993004010123,8.458109404830784,2247.2439351620947
M15,high,102,401.0,5.969590299097246,5.908131697345308,2.427411736516695,0.2754497278060444,8.518394551161391,2247.3082394014964
M15,high,103,401.0,6.0406059679329225,5.991674728743909,2.4520198186908533,0.2783877643726963,8.603631523385339,2247.2438628428927
M15,high,104,401.0,5.822127219761195,5.888601297728321,2.402511114439747,0.2697036968897192,8.164673198245472,2247.414094763092
M15,high,105,401.0,5.885023006853033,5.852038448258349,2.4830326087625623,0.2711028082085465,8.79078232512637,2247.563296758105
M15,high,106,401.0,5.698568428682938,5.765926282615878,2.1694425165781257,0.2623862737389792,8.374165304099414,2247.4387381546135
M15,high,107,401.0,5.743094360883571,5.682221445297423,2.366343405699736,0.2649587863248923,8.347502625578594,2247.2857805486283
M15,high,108,401.0,5.607824178509017,5.522699683811122,2.2920403968610543,0.25768233657503636,8.048112170182844,2247.067885286783
M15,high,109,401.0,5.595106075111641,5.549460245043304,2.403374258956813,0.2573688769305137,8.254680566757354,2246.935608478803
M15,high,110,401.0,5.714042068072871,5.7356804746415095,2.50405113224161,0.2634807885333844,8.7193998321792,2246.9314164588527
M15,high,111,401.0,5.896661261034255,5.843062640410252,2.48841299161213,0.2728397544028195,9.156090428515949,2246.893625935162
M15,high,112,401.0,5.991242497469925,5.972814093891082,2.335527377424161,0.27535950660937086,9.355430000647873,2246.7433840399003
M15,high,113,401.0,6.018931249935471,5.988122555980188,2.312293017008312,0.2775695150124546,9.102625734960903,2246.5769127182043
M15,high,114,401.0,5.9876187344707725,6.124774541504624,2.383866973630603,0.27618763994495643,9.052495463719403,2246.631356608479
M15,high,115,401.0,6.017442692387212,6.099357816260139,2.314779153663902,0.27689365168198365,9.023367432100498,2246.716623441396
M15,high,116,401.0,6.2925015217045015,6.144466653766594,2.422740911692681,0.28944423412286424,9.352045983237995,2246.6146608478803
M15,high,117,401.0,6.265343434602377,6.083864472850086,2.3703510258064795,0.28698250266447994,9.266882221603018,2246.4770972568576
M15,high,118,401.0,6.3223923412775695,6.074793540825278,2.3883343093148075,0.28968022187644354,9.636436367007512,2246.4919351620947
M15,high,119,401.0,6.409728500334146,6.150616946542052,2.395478956780024,0.292979279564107,9.868855275818063,2246.4562817955107
M15,high,120,401.0,6.531737396246781,6.209572760930859,2.446690321098726,0.298920649929682,10.377977363859559,2246.4841945137155
M15,high,121,401.0,6.63070239664821,6.336289576823638,2.536698859375132,0.3025365371249582,10.373919917680576,2246.721730673317
M15,high,122,401.0,6.3992579763284025,6.1671407587822085,2.3246856862141367,0.29303217634923695,9.723225817241174,2246.6899177057353
M15,high,123,401.0,6.52105783408366,6.392510233815878,2.5806683557645793,0.29867523490154047,10.38411236277643,2246.571668329177
M15,high,124,401.0,6.362383482297633,6.2272615906202375,2.3829469611453598,0.2916609008197423,9.816713206737484,2246.5683715710725
M15,high,125,401.0,6.513762477234494,6.352983668568102,2.532430319320568,0.29748235595717487,10.026329995015324,2246.711077306733
M15,high,126,401.0,6.327276685434356,6.129790849998983,2.3491522584784987,0.2893641321819212,9.588275111071107,2246.6717007481298
M15,high,127,401.0,6.348076741246495,6.086805536006551,2.5359045189401157,0.28826125319976215,9.724007647099034,2246.7293092269324
M15,high,128,401.0,6.500283549115557,6.166734942969691,2.482452310089129,0.29648718480668695,9.894494535502412,2246.953940149626
M15,high,129,401.0,6.413305468881919,6.111893928010621,2.722698797127092,0.29117335629780683,9.847365454569422,2247.129072319202
M15,high,130,401.0,6.672853769447467,6.550030423211431,2.610068510692394,0.30375800024291677,10.590331281277667,2247.244820448878
M15,high,131,401.0,6.582582022001724,6.433230402669934,2.504794576823559,0.2990625158111912,10.415370778019078,2247.2268553615963
M15,high,132,401.0,6.785101149246391,6.601731956055132,2.525220014570911,0.3086290187445244,10.738060730671512,2247.2430174563588
M15,high,133,401.0,6.679344504604992,6.6304898282588,2.5578752246703926,0.3055797855546812,11.031108144330288,2247.2858403990026
M15,high,134,401.0,6.715617337838611,6.654369062215774,2.50162685075703,0.30921583914380624,11.030905713397097,2247.5066932668333
M15,high,135,401.0,6.602615549609622,6.563768319738898,2.456715463136658,0.30335623164718517,10.121099388733107,2247.433122194514
M15,high,136,401.0,6.536694081473866,6.557374839976011,2.3923056390653117,0.29990960693597946,10.05727019879657,2247.2866783042396
M15,high,137,401.0,6.7646974460099445,6.624906278919168,2.6875499183863996,0.3108087170316732,10.534263881587126,2247.453680798005
M15,high,138,401.0,6.5825344756774875,6.476491723983815,2.493889512662371,0.3020539295709722,10.190250875674803,2247.241438902743
M15,high,139,401.0,6.5616187482508055,6.428021964811703,2.427181318558808,0.29970822815370474,10.010366797115779,2247.2987281795513
M15,high,140,401.0,6.563834014418701,6.456439479496459,2.48120990952338,0.3012886563193806,9.870892509289758,2247.2320972568577
M15,high,141,401.0,6.610542707670569,6.424873892385398,2.5976798903564906,0.3028564009760106,10.035289101491013,2247.407391521197
M15,high,142,401.0,6.8489271295517895,6.567127108431164,2.5807598903625744,0.31442944335587963,10.428841086546525,2247.432306733167
M15,high,143,401.0,6.622630467882381,6.448540739682167,2.357256097087913,0.303437047332948,10.030366267277772,2247.383536159601
M15,high,144,401.0,6.724638754988813,6.58671958703776,2.4164287887846845,0.3086203977238836,10.127785307953632,2247.3359800498756
M15,high,145,401.0,6.642008502553786,6.725176059498583,2.500282320348644,0.3078801895156417,10.401142239362281,2247.395728179551
M15,high,146,401.0,6.851760968994269,6.7544673350301085,2.3307683851286627,0.317950612789321,10.75810028729711,2247.3487231920203
M15,high,147,401.0,7.0483416051863275,6.883003224224376,2.51450528110625,0.32934807541836114,12.406594444394422,2247.240725685786
M15,high,148,401.0,7.056950178012951,6.956536625240722,2.6477949428865424,0.32954331055382113,13.384919627922935,2247.2668778054863
M15,high,149,401.0,7.044938948817186,6.888578164302935,2.492906193975677,0.32685046245131294,11.87331699184793,2247.2839675810474
M15,high,150,401.0,6.8449591077539695,6.710063171625087,2.295260455384741,0.3190135279358197,11.430237137083568,2247.4659625935165
M15,high,151,401.0,6.961236965650813,6.918238402345733,2.4245111397019796,0.3228220687123903,11.159991733720647,2247.590269326683
M15,high,152,401.0,7.012589892907841,6.932287165836512,2.441489107861228,0.32558758572029556,11.365078846966213,2247.5538653366584
M15,high,153,401.0,7.025326184677392,6.899417757248005,2.393252839693128,0.32744343523177954,11.257991642464233,2247.457698254364
M15,high,154,401.0,7.00393219136605,6.907508440504692,2.3881508339684547,0.3249291764601175,11.04332996717102,2247.496932668329
M15,high,155,401.0,7.126217873116464,7.004769508225858,2.4500446102493894,0.3306238553457687,11.121954142086649,2247.640608478803
M15,high,156,401.0,7.006852326582977,6.850388011346669,2.342417714923263,0.32379166390489617,10.808453041540593,2247.701658354115
M15,high,157,401.0,7.054484740711233,6.822569680458868,2.4408981528695,0.3267121522959672,11.02073048312336,2247.823743142145
M15,high,158,401.0,6.828251137746263,6.710777274255042,2.4098331275476497,0.3176647313404892,10.62393023049461,2247.7445461346633
M15,high,159,401.0,6.865096503800005,6.815172177400089,2.5623218747096534,0.3187349824459332,10.764648882336644,2247.898132169576
M15,high,160,401.0,6.856452513769467,6.746099097001018,2.3525706552246946,0.31691456740710433,10.81087816495655,2247.908481296758
M15,high,161,401.0,7.16447129161356,7.0707559858938325,2.5592858584236367,0.3317609584771069,11.105231862015735,2247.940331670823
M15,high,162,401.0,7.009356522604236,6.8004732279396105,2.33117249623425,0.32528541692194546,10.755505824492474,2248.0082094763093
M15,high,163,401.0,7.127110504441868,6.883968109079368,2.363749354156625,0.32844230807730446,10.683891484311074,2248.067750623441
M15,high,164,401.0,7.236458765700435,7.0329209020487395,2.4276656925552325,0.3337389181525771,10.937026727312901,2248.119443890274
M15,high,165,401.0,7.290848873198028,7.070958305637455,2.46995347138638,0.3348540049580287,11.222423437378254,2248.2036608478807
M15,high,166,401.0,7.3276600328142925,7.07713705597775,2.477600105189271,0.3374667531869063,11.030859293719072,2248.2790473815458
M15,high,167,401.0,7.3087874996089415,7.067682668785933,2.5890086506116696,0.3386021464424123,11.107814027766612,2248.4678204488782
M15,high,168,401.0,7.360173306808254,7.032340552187584,2.4934604885767206,0.341169758259099,10.832193935576118,2248.674488778055
M15,high,169,401.0,7.469553043184372,7.107545593477057,2.487901678273518,0.34609214098202407,11.648971235218204,2248.651693266833
M15,high,170,401.0,7.819602894736532,7.275079918198925,2.6668477216100883,0.3616772335804329,13.106542412556276,2248.5726583541145
M15,high,171,401.0,7.891603642641769,7.412712774102652,2.5727249150118188,0.36506160270024707,12.793687180899957,2248.5096857855365
M15,high,172,401.0,7.619575588328062,7.225276783884084,2.735012684361445,0.3504528270345461,12.74937822888438,2248.5963640897758
M15,high,173,401.0,7.5178778610300965,7.014337028636858,2.4901399056816387,0.3447520415765264,12.079354488356635,2248.854399002494
M15,high,174,401.0,8.455526217158646,8.139232267918244,3.6127847762282497,0.3659933068561599,23.522024463235297,2248.8599551122193
M15,high,175,401.0,7.619969006962855,7.16900046730191,2.7489551360793523,0.35177056720727823,12.442941817148608,2249.0393092269323
M15,high,176,401.0,7.796877076457886,7.291587178728667,2.6290525397470224,0.35708927842722193,13.110384285448868,2249.1205286783043
M15,high,177,401.0,7.706252525401277,7.415238354100552,2.4415261164969366,0.3523891012578705,12.901456334442585,2249.0891047381547
M15,high,178,401.0,7.79280431219575,7.459074328595803,2.6078567401207358,0.3574785624321272,12.926403946039908,2249.173376558603
M15,high,179,401.0,7.8766660893744485,7.618484840224691,2.745049375620435,0.3546155224160631,14.116755681038976,2249.1399301745637
M15,high,180,401.0,7.728895271401314,7.380747944229846,2.5822137028175516,0.3514866310699546,12.607880015975462,2249.166448877805
M15,high,181,401.0,7.849388898881174,7.4182007000719565,2.6437465800860767,0.3561538883665242,12.548431722828091,2249.23363840399
M15,high,182,401.0,7.886206427559615,7.550067101586886,2.668836319771896,0.35760214199003515,12.359213756601001,2249.0943441396507
M15,high,183,401.0,7.798520031719393,7.501725873817801,2.758073759037827,0.35328513942697404,12.296895334905239,2249.0665137157107
M15,high,184,401.0,7.703240466970311,7.385110674384034,2.6340710790402175,0.3496627050375575,12.120139372877912,2248.8878827930175
M15,high,185,401.0,7.633021329666668,7.399335314609425,2.675382436848558,0.3467318714301995,11.956603034616608,2248.9184463840397
M15,high,186,401.0,7.627302502769182,7.393272841684179,2.584772940192858,0.34622203328325313,11.93447259440771,2249.007668329177
M15,high,187,401.0,7.517084839640218,7.3174386808299845,2.668206023140223,0.3420704887086458,11.878653079485735,2249.0782917705737
M15,high,188,401.0,7.683166445121616,7.380819814792766,2.581372837768254,0.34995497209990656,12.182675032069529,2249.053159600997
M15,high,189,401.0,7.613558721037496,7.462365560965912,2.6112977588184654,0.34805794763099046,11.995448981781024,2248.9996708229423
M15,high,190,401.0,7.720132595845138,7.532876740188873,2.595851733547916,0.35233718203043163,12.421059973019426,2248.9936733167083
M15,high,191,401.0,7.95704115511859,7.668250554831577,2.906388766870396,0.36538287821761506,13.226372340446822,2248.873029925187
M15,high,192,401.0,7.74614673169807,7.549436471414833,2.6889301867607296,0.3531272940422729,12.639598058697745,2248.892960099751
M15,high,193,401.0,7.698992359824876,7.601558454667753,2.5579844967296332,0.3510896612489767,12.67679335489261,2249.0179177057353
M15,high,194,401.0,7.589548393168645,7.497315980095337,2.6812173927400678,0.34513880338181896,12.603170825711565,2249.048783042394
M15,high,195,401.0,7.809551149590948,7.556003567413062,2.8163485816944336,0.3554905112216081,13.166819808860483,2248.986371571072
M15,high,196,401.0,7.749195159102009,7.679808361418398,2.8005310706893014,0.3534025031825763,13.88475653341349,2248.7591122194513
M15,high,197,401.0,7.828392604979222,7.549976609997401,2.8083500504037646,0.3569010925846812,13.500458041199794,2248.7321645885286
M15,high,198,401.0,7.677756277236195,7.578319830823798,2.701936271836882,0.3495677542274495,13.36754818362291,2248.679034912718
M15,high,199,401.0,7.826073064388965,7.708330333949249,2.7803074192547053,0.35506828770372334,13.387455834386394,2248.5546309226934
M15,high,200,401.0,8.033514827803852,7.891132316831508,2.646591561061587,0.3647730612082573,13.740502567746754,2248.452850374065
M15,low,1,401.0,2.064249522918866,1.6919587233745854,1.4100506662218113,0.09885316244335378,2.8054263463276263,2240.8940399002495
M15,low,2,401.0,2.216411282033333,2.0636178761063904,1.476388090542036,0.1053961655567676,3.150674344703705,2241.0274264339155
M15,low,3,401.0,2.6531744217481874,2.4636213787496377,1.5510526486553315,0.12489228949336756,4.091583056267577,2241.056059850374
M15,low,4,401.0,2.85344158317882,2.6636390047207814,1.5430489201704385,0.1354009164682902,4.594849316120144,2241.03953117207
M15,low,5,401.0,2.9744503673065394,2.7584714560072037,1.5603410116140846,0.14149799801370616,4.755161703895529,2241.0565610972567
M15,low,6,401.0,2.9830541959868166,2.8878160070550343,1.4067923913127556,0.14153982551358382,4.691364888409327,2241.1103915211975
M15,low,7,401.0,2.993346577456721,2.9663710447926497,1.3915579598131325,0.14044624906347983,4.570954468435307,2241.0372942643394
M15,low,8,401.0,3.1431958124373507,3.154754644306406,1.5501000899299513,0.14757333992129923,4.6547332998797675,2240.774596009975
M15,low,9,401.0,3.1650662721863076,3.1499025124109785,1.371903103145698,0.1490489539895837,4.559201373055421,2240.7510274314213
M15,low,10,401.0,3.1606555292414718,3.152721370817887,1.4217456346235127,0.14895706014323978,4.3919178471881635,2240.971837905237
M15,low,11,401.0,3.433444423585634,3.311710187640281,1.554572001690758,0.16279954726329196,4.885762630034831,2240.7553665835408
M15,low,12,401.0,3.3938463991710592,3.3217042778801256,1.6446454361114031,0.16002818763133345,4.7083637984513595,2240.5004239401496
M15,low,13,401.0,3.519907131240417,3.4395061174246364,1.5219131331803804,0.16609761399853862,4.863146879215626,2240.3995935162093
M15,low,14,401.0,3.608029390390957,3.5975122128559756,1.645164899822927,0.16964710405411226,5.276043148212259,2240.6145935162094
M15,low,15,401.0,3.619817838922743,3.6181011018231217,1.6532482165010514,0.17098683111787918,5.386228410975684,2240.773867830424
M15,low,16,401.0,3.7386970520600986,3.666833749929106,1.658194767321801,0.1754682246398836,5.3562993926433835,2240.8881296758104
M15,low,17,401.0,3.9587281711791205,3.8254471729930435,1.687000022557185,0.18620142118948585,5.846835553185872,2240.823112219451
M15,low,18,401.0,3.814952117254081,3.81930265267806,1.8183004062623258,0.17848585487668853,5.472287294018583,2240.8122842892767
M15,low,19,401.0,3.8608428862676942,3.8346197691274204,1.6576410824777408,0.1804145470767702,5.403738613317049,2240.752034912718
M15,low,20,401.0,3.9218693100453,3.9442937346458513,1.7019880443224928,0.1838183854313758,5.333650813768232,2240.777314214464
M15,low,21,401.0,3.993410578711429,3.832913391125288,1.8506640786212547,0.1867504254556864,5.759538753073936,2240.8472493765585
M15,low,22,401.0,4.204634621087144,4.053615658496981,1.665008679015026,0.1975351669900345,6.079310278826904,2241.016209476309
M15,low,23,401.0,4.296564086629704,4.168463348088664,1.7775043261412282,0.19992776420053823,6.8507760612122555,2241.0207107231918
M15,low,24,401.0,4.170545872792899,4.036879330436845,1.8643768067911508,0.193820305343214,6.001589847490074,2241.187685785536
M15,low,25,401.0,4.0803095849663045,3.9818381050532556,1.7485283407676186,0.18862383660753496,5.7082444752805435,2241.3775187032415
M15,low,26,401.0,4.015331379889187,3.9303690608390545,1.632384962989135,0.1867983129190134,5.673254289209041,2241.483463840399
M15,low,27,401.0,4.050294473517761,4.13777881762022,1.731292645796353,0.18902097063813583,5.642518068925729,2241.4830324189525
M15,low,28,401.0,4.3638330002846795,4.306669701111574,1.839655834560169,0.20280503140455455,6.730754323280719,2241.6432917705733
M15,low,29,401.0,4.247243385413014,4.147478135445206,1.7199347885382756,0.19701732922337273,6.196856827220209,2241.8076783042393
M15,low,30,401.0,4.309777228079395,4.257606177216841,1.7253079799829993,0.198548559588027,6.347046120966035,2241.7798703241897
M15,low,31,401.0,4.32079950083375,4.123221811808624,1.6792290173367885,0.20005883960539234,6.296879554810826,2241.798403990025
M15,low,32,401.0,4.303980863522358,4.275758458651292,1.823135618494555,0.19939886361817058,6.3487944258290305,2241.895835411471
M15,low,33,401.0,4.345421706674524,4.17100281947721,1.8286884993004286,0.20134167583913692,6.397954493852744,2241.9851970074815
M15,low,34,401.0,4.357059444627592,4.243797265838499,1.7909476005129783,0.2037651930167735,6.435216918647346,2242.1810224438905
M15,low,35,401.0,4.548687419938596,4.352181649729542,1.8402536355378103,0.21391554698959955,6.53981162501582,2242.106244389028
M15,low,36,401.0,4.469470153502167,4.373997639580972,1.7021341937666579,0.21036519973834408,6.399552565469156,2242.202366583541
M15,low,37,401.0,4.386840285838974,4.285478347430186,1.7225101117041064,0.20495803436337273,6.20243552931113,2242.2275735660846
M15,low,38,401.0,4.42637751856936,4.372414221056838,1.8183548083232124,0.20981280894197457,6.407141157244837,2242.300488778055
M15,low,39,401.0,4.543348575535349,4.492110363369863,1.7728339146296197,0.21313770714452662,6.728173042126672,2242.3060099750624
M15,low,40,401.0,4.66680638092288,4.549471285521643,1.8485386283279,0.2182825309344159,6.798265547661939,2242.3834339152118
M15,low,41,401.0,4.814513786804104,4.636484839695413,1.977233266467608,0.2258146473561009,7.015268258979559,2242.5118628428927
M15,low,42,401.0,4.537342351688581,4.35185853271013,1.8051418075400214,0.2125514763988312,6.705971876580971,2242.668349127182
